# legacy_corrected Brio-Wu 400x8 structured, 400 bins, t=0.1, CFL 0.1; source benchmarks/raw/rp3_convergence/legacy_bw_400/brio_profile.csv
x rho u By p
0.95625 0.125002 7.09987e-05 -1.00003 0.100002
0.95875 0.125001 5.1447e-05 -1.00002 0.100003
0.96125 0.125001 3.68416e-05 -1.00001 0.100002
0.96375 0.125001 2.60728e-05 -1.00001 0.1
0.96625 0.125 1.82351e-05 -1.00001 0.100002
0.96875 0.125 1.26035e-05 -1 0.100002
0.97125 0.125 8.6087e-06 -1 0.100001
0.97375 0.125 5.81075e-06 -1 0.100002
0.97625 0.125 3.87581e-06 -1 0.100002
0.97875 0.125 2.55452e-06 -1 0.100001
0.98125 0.125 1.66359e-06 -1 0.1
0.98375 0.125 1.07043e-06 -1 0.1
0.98625 0.125 6.80542e-07 -1 0.1
0.98875 0.125 4.27612e-07 -1 0.1
0.99125 0.125 2.65825e-07 -1 0.1
0.99375 0.125 1.64004e-07 -1 0.1
0.99625 0.125 1.0169e-07 -1 0.1
0.99875 0.125 6.34991e-08 -1 0.1
